g18rwdth3gw,,,,41 (18 American),,,,,,,,,,,,,,,,,,,,,,,,,Rockwood Thunder 18 White
g18rwdth4gw,,,46 (17 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,,
g18ryzev1nt,,,,,,,,,,,,,,,,,44 (18 American),,,,,,,,,,,,18.1 Premier
g18saces1sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,69th (18U),
g18saddl1sc,,,,,,,,,,,12 (18 Liberty ),,,,,,,,,39 (17 Club),,,,,,,,45th (18U),Saddleback 18-Lael
g18saddl2sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,72th (18U),
g18sades1ls,,,,,,,,,,,,,,,,,29 (18 Liberty),,,,,,,,,,,,SA DESTINATION 18-1
g18saelt1ls,,,,,,,,,,,,,,,,,31 (18 Liberty),,,,,,,,,,,,SA Elite 181 Navy
g18saemp1ls,,,,,,,,,,,,,,,,,30 (18 American),,,,,,,,,,,,SA Empire 18 Legacy
g18safor1ls,,,19 (17 Liberty),,,,,,,,,,,,,,3 (18 USA),,,,,,,,,,,,SA Force 18 Darkside
g18safor2ls,,,121 (17 Patriot),,,,,,,,,,,,,,5 (18 American),,,,,,,,,,,,SA Force 18 National
g18sajvb1ls,,,,,,,,,,,,,,,,,5 (18 Liberty),,,,,,,,,,,,SA Juniors 18 Adidas
g18sajvb3ls,,,,,,,,,,,,,,,,,,,,18 (17 Spirit),,,,,,,,,
g18samov1sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,63rd (18U),
g18sandc1nc,,,,,,,,,,,17 (18 Liberty ),,,,,,,,,,,,,,,,,,SAND 18 Gold
g18sandc2nc,,,,,,,,,,,19 (18 American),,,,,,,,,,,,,,,,,,SAND 18-Black
g18sandh1cr,,,19 (17 American),,29 (17-18U Girls),,,,,,,,,,,,,,,,,,,,,,,,Sandhills 18 Erin
g18sandh1pm,,,,,,,,,,,,,,,,,,,,69 (17 Classic),,,,,,,,,
g18sandh2cr,,,,,,,,,,,,,,,,,,,,155 (17 Club),,,,,,,,,
g18sandi1sc,,,81 (17 Patriot),,,,,,,,,,,,,19 (18 Liberty ),,,,,,,,,,,,35th (18U),SDVBC 18-Danielle
g18sandi2sc,,,102 (17 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,,
g18sandi3sc,,,,,,,,,,,,,,,,,,,,151 (17 Club),,,,,,,,,
g18sartl3no,,,,,,,,,,,,,,,,,,,,63 (17 Classic),,,,,,,,,
g18savbc1sc,,,,,,,,,,,,,,,,,,,,36 (17 Open),,,,,,,,24th (18U),SAxC 18 Premier
g18sbarb1sc,,,,,,,,,,,9 (18 American),,,,,,,,,,,,,,,,,33rd (18U),SBVC Girls 18 Molten
g18scelt1pm,,,,,,,20th (G18 Open),,,,,,,,,,,,,45 (17 Open),,,,,,,,,
g18scflm1su,,,,,,,,,,,,,,,,,31 (18 Liberty),,,,,,,,,,,,Sun City Flames Ignite 18
g18scleg1sc,,,27 (17 Freedom),,,,,,,,19 (18 Open),,,,,,,,,,,,,,,,,31st (18U),SoCal Legends 18-Elite
g18scleg2sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,67th (18U),
g18scmid1pm,,,50 (17 American),,,,,,,,,,,,,,,,,101 (17 Premier),,,,,,,,,
g18scola1sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,111th (18U),
g18scroc1sc,10 (17 & Under),,3 (17 Open),,,,,,,,1 (18 Open),,,,,,,,,,,,,,,,,3rd (18U),LOVB 18-Amir
g18scroc2sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,7th (18U),
g18scroc3sc,,,,,,,,,,,22 (18 Liberty ),,,,,,,,,,,,,,,,,25th (18U),SC Rockstar 18-Tawnee
g18scroc4sc,,,,,,,,,,,54 (18 American),,,,,,,,,,,,,,,,,95th (18U),SC Rockstar 18-Jo
g18scspa1pr,,,,,,,,,,,,,,,,,,,,97 (17 Aspire),,,,,,,,,
g18scvbc1im,,,,,,,,,,,19 (18 USA),,,,,,,,,,,,,,,,,,South County 18 Josh
g18scvbc2sc,,,,,,,,,,,,,,,,,,,,47 (17 Premier),,,,,,,,,
g18scwea1pm,,,46 (17 Freedom),,,,,,,,,,,,,,,,,,,,,,,,,,SCWE18 ROB
g18sdbch1sc,,,71 (17 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,,
g18sdout1fl,,,,,,,,,,,,,,,,,,,,89 (17 Classic),,,,,,,,,
g18sdtvb1ev,,,,,,,,,,,,,,,,,31 (18 Liberty),,,,,,,,,,,,Sideout U18
g18sealb1sc,,,45 (17 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,41th (18U),Seal Beach 18 - Black
g18serva1od,,,,,,,,,,,,,,,,,,,,77 (17 Spirit),,,,,,,,,
g18sgelt1sc,103 (17 & Under),,27 (17 American),,,,,,,,,,,,,,,,,,,,,,,,,6th (18U),SG Elite 18 Roshambo
g18sgelt2sc,,,74 (17 Patriot),,,,9th (G18 American),,,,,,,,,,,,,,,,,,,,,61st (18U),
g18sgelt3sc,,,109 (17 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,81th (18U),
g18shock1ha,,,,11 (18 Open),,,,,,,,,,,,,,,,44 (17 Open),,,,,,,,,Shockwave 18 Black
g18shock2ha,,,,23 (18 American),,,,,,,,,,,,,,,,,,,,,,,,,Shockwave 18 Gold
g18sisuv1ne,,,,,,,,,,,,,,,,,,,,137 (17 Aspire),,,,,,,,,
g18sivba1im,,,,,,,,,,,47 (18 American),,,,,,,,,,,,,,,,,,SIVA 18 Black
g18sixpk1ia,,,26 (17 USA),9 (18 USA),,,,,,,,,,,,,,,,,,,,,,,,,Six Pack 18
g18sjcnt1sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,83th (18U),
g18sjjvb1ne,,,,,,,,,,,,,,,,17 (18 USA),,,,21 (17 Premier),,,,,,,,,SMASH 18's
g18sjjvb2ne,,,,,,,,,,,,,,,,,,,,125 (17 Club),,,,,,,,,
g18skcjr1ha,,,,29 (18 American),,,,,,,,,,,,,,,,,,,,,,,,,SKC 18 Black
g18skyel1ke,,,,,,,,,,,,,,,,,,,,39 (17 Aspire),,,,,,,,,SKY Elite 18-1
g18skyhi1gl,87 (17 & Under),,11 (17 Freedom),,,,,,,,,,,,,21 (18 Open),,,,,,,,,,,,,Sky High Adidas 18 Elite
g18skyhi2gl,,,,,,,,,,,,,,,,11 (18 USA),,,,25 (17 Club),,,,,,,,,Sky High Adidas 18 Black
g18skyhi3gl,,,,,,,,,,,,,,,,,,,,80 (17 Club),,,,,,,,,
g18skyhi6gl,,,,,,,,,,,,,,,,,,,,25 (17 Classic),,,,,,,,,
g18skyln1az,,,,,,39 (17/18 Club),,,,,,,,,,,,,,,,,,,,,,,Skyline 18-1
g18skyln1fl,,,,9 (18 American),,,11th (G18 USA),,,,,,,,,,,,,33 (17 Premier),,,,,,,,,JAX SKYLINE 18 Royal
g18skyln1nt,5 (17 & Under),,5 (17 Open),,,,,,,,,,,,,,1 (18 Open),,,,,,,,,,,,Dallas Skyline 18 Royal
g18skyln2fl,,,,,,,,,,,,,,,,,,,,65 (17 Aspire),,,,,,,,,
g18skyln2nt,89 (17 & Under),,13 (17 National),,,,,,,,,,,,,,7 (18 USA),,,,,,,,,,,,Dallas Skyline 18 Black
g18skyln3nt,,,,,,,,,,,,,,,,,15 (18 Liberty),,,,,,,,,,,,Dallas Skyline 18 White
g18skyvb1gw,,,,,,,,,,,,,,,,,,,,134 (17 Aspire),,,,,,,,,
g18slamv1nt,,,,,,,,,,,,,,,,,25 (18 Liberty),,,,,,,,,,,,SLAM 18 Black
g18slanb1nc,,,,,,,,,,,,,,,,,15 (18 Liberty),,,25 (17 Aspire),,,,,,,,,Slainte 18-Nationals
g18slcre1gw,,,,17 (18 American),,,,,,,,,,,,,,,,97 (17 Premier),,,,,,,,,STL Crossfire 18 R1
g18slcre3gw,,,,,,,,,,,,,,,,,,,,46 (17 Spirit),,,,,,,,,
g18sldyn1lk,,,,,,,,,7 (18 Premier),,,,,,,,,,,46 (17 Club),,,,,,,,,Dynamite Adidas 18-1
g18sldyn2lk,,,,,,,,,,,,,,,,,,,,93 (17 Aspire),,,,,,,,,
g18slpvc1gl,,,,,,,,,,,,,,,,,,,,1 (17 Classic),,,,,,,,,
g18snova1sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,73th (18U),
g18socal1sc,,,9 (17 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,29th (18U),
g18socal2sc,,,118 (17 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,36th (18U),
g18socal3sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,109th (18U),
g18socen1gp,,,5 (17 Liberty),,,,,,,,,,,,,,,,,,,,,,,,,,
g18sodak3no,,,,,,,,,,,,,,,,,,,,35 (17 Classic),,,,,,,,,
g18sosvb1ge,,,15 (17 Liberty),,,,,,,,,,,,,,,,,25 (17 Club),,,,,,,,,
g18sosvb2ge,,,,,,,,,,,,,,,,,,,,50 (17 Aspire),,,,,,,,,
g18spart1fl,,,,,,,,,,,,,,,,,,,,39 (17 Classic),,,,,,,,,LAKE NONA 18 LUIS
g18spavb1xl,,,55 (17 American),,,,,,14 (18 Premier),,,,,,,,,,,,,,,,,,,,Spa City 18 Aqua
g18spnoc1ke,,,,,,,,,,,,,,,,,,,,59 (17 Premier),,,,,,,,,
g18spser1ah,79 (17 & Under),,,,,,,,,,,,,,,,,,,19 (17 Premier),,,,,,,,,SASVBC G 18 FRED
g18spser2ah,,,27 (17 Freedom),,,,,,,,,,,,,,,,,,,,,,,,,,
g18spshk1gw,,,,,,,,,,,,,,,,,,,,21 (17 Aspire),,,,,,,,,
g18spshk2gw,,,,,,,,,,,,,,,,,,,,35 (17 Spirit),,,,,,,,,
g18spshk3gw,,,,,,,,,,,,,,,,,,,,39 (17 Classic),,,,,,,,,
g18sptmc1ge,,,33 (17 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,,
g18sptwn1bg,,,,,,,,,,,,,,,,21 (18 American),,,,5 (17 Club),,,,,,,,,Spiketown USA 18.1
g18spvbc1fl,,,,,,,3rd (G18 American),,,,,,,,,,,,,61 (17 Aspire),,,,,,,,,
g18spvbc1gl,,,,,,,,,,,,,,,,,,,,3 (17 Open),,,,,,,,,SPVB 18 Elite
g18spvbc2by,,,,,,,,,,,,,,,,,,,,54 (17 Classic),,,,,,,,,
g18spvbc2gl,,,,,,,,,,,,,,,,,,,,1 (17 Club),,,,,,,,,SPVB 18 Kahl
g18spvbc3gl,,,,,,,,,,,,,,,,,,,,5 (17 Club),,,,,,,,,
g18spvbc4gl,,,,,,,,,,,,5 (18 Club),,,,,,,,5 (17 Spirit),,,,,,,,,SPVB 18 White
g18spvbc5gl,,,,,,,,,,,,11 (18 Club),,,,,,,,,,,,,,,,,SPVB 18 Blue
g18spvcv1nc,,,,,,,,,,,,,,,,,22 (18 Liberty),,,,,,,,,,,,SPVC 18-1 Adidas
g18squad1sc,,,,,,,,,,,35 (18 Liberty ),,,,,,,,,,,,,,,,,,Girls 18u Elite
g18srfsd1sc,,,,,,,,,,,,,,,,,,,,59 (17 Premier),,,,,,,,,Surfside 18 PV Legends
g18sssvb1bg,,,87 (17 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,,
g18stars1pm,,,,,,,,,,,,,,,8 (18 Open),,,,,1 (17 Premier),,,,,,,,,Stars 18 Helle
g18stars2fl,,,,,,,,,,,,,,,,,,,,114 (17 Club),,,,,,,,,
g18stars2pm,,,,,,,,,,,,,,,,,,,,9 (17 Club),,,,,,,,,
g18stars3fl,,,,,,,,,,,,,,,,,,,,109 (17 Spirit),,,,,,,,,
g18stars3pm,,,,,,,,,,,,,,,,,,,,5 (17 Spirit),,,,,,,,,
g18stars4pm,,,,,,,,,,,,,,,,,,,,97 (17 Classic),,,,,,,,,Stars 18 Bennett
g18starsapm,,,,,,,,,,,,,,,,,,,,95 (17 Spirit),,,,,,,,,
g18sthvb1ev,,,42 (17 National),,,,,,,,,,,,,,9 (18 USA),,,,,,,,,,,,Club South 18 Black
g18stjam1ch,,,,,,,,,,,,,,,,,,,,128 (17 Club),,,,,,,,,
g18stjom5ha,,,,37 (18 American),,,,,,,,,,,,,,,,,,,,,,,,,HYPE 18-1
g18stljr1ps,,,110 (17 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,,
g18stlth1ha,,,,55 (18 American),,,,,,,,,,,,,,,,,,,,,,,,,Stealth 18-1
g18storm1az,19 (17 & Under),,19 (17 Open),,,2 (17/18 Open),,,,,3 (18 Open),,,,,,,,,,,,,,,,,,ARIZONA STORM 18 THUNDER
g18storm1by,,,37 (17 National),,,,,,,,,,,,,,,,,,,,,,,,,,
g18storm1fl,,,,,,,29th (G18 American),,,,,,,,,,,,,93 (17 Aspire),,,,,,,,,
g18storm1sc,,,,,,,,,,,5 (18 Liberty ),,,,,,,,,9 (17 Aspire),,,,,,,,29th (18U),STORM18-Ryan
g18storm2az,108 (17 & Under),,71 (17 Patriot),,,32 (17/18 Open),,,,,22 (18 American),,,,,,,,,,,,,,,,,,ARIZONA STORM 18LIGHTNING
g18storm2by,,,63 (17 American),,,,,,,,,,,,,,,,,,,,,,,,,,
g18strav1sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,121st (18U),
g18strav2sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,126th (18U),
g18striv1su,,,,,,,,,,,35 (18 Liberty ),,,,,,,,,,,,,,,,,,EP STRiVE VBC 18s Black
g18strsc4scx,,,,,,,,,,,,,,,,,,,,,,,,,,,,123rd (18U),
g18stvac1ls,41 (17 & Under),,25 (17 National),,,,,,,,,,,,,,10 (18 Open),,,,,,,,,,,,STVA 18-1 Eddie
g18sudni1ps,,,35 (17 Open),,,,,,,,,,,,,25 (18 Open),,,,,,,,,,,,,SIVBC 18 Tsunami
g18sudni2ps,,,39 (17 Patriot),,,,,,,,,,,,,18 (18 Liberty ),,,,,,,,,,,,,SIVBC 18 Wave
g18summt1ha,,,39 (17 American),9 (18 American),,,,,,,,,,,,,,,,,,,,,,,,,SVC 18 National
g18summt1sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,82th (18U),
g18summt2ha,,,,65 (18 American),,,,,,,,,,,,,,,,,,,,,,,,,SVC 18 Blue
g18sumvb1ho,,,,,,,,,,,,9 (18 Open),,,,,,,,29 (17 Open),,,,,,,,,Summit 18 Blue Elite
g18sumvb1ps,,,,,,25 (17/18 Club),,,,,,,,,,,,,,,,,,,,,,,Summit 18 Peak
g18sumvb2ps,,,,,,33 (17/18 Club),,,,,,,,,,,,,,,,,,,,,,,Summit 18 Crest
g18sunsh1sc,90 (17 & Under),,11 (17 National),,,,,,,,2 (18 Open),,,,,,,,,,,,,,,,,1st (18U),Sunshine 18 LA
g18sunsh2sc,,,13 (17 Freedom),,,,,,,,13 (18 Liberty ),,,,,,,,,,,,,,,,,41th (18U),Sunshine 18 Westside
g18sunsh3sc,,,47 (17 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,,
g18svcfl1fl,,,,,,,35th (G18 American),,,,,,,,,,,,,87 (17 Spirit),,,,,,,,,
g18svega1so,,,,,,,13th (G18 USA),,,,,,,,11 (18 Open),,,,,,,,,,,,,,SVE 18-1
g18swmnv1no,,,,,,,,,,,,,,,,,,,,5 (17 Premier),,,,,,,,,
g18swvbc1bg,,,,,,,,,,,,,,,,,,,,63 (17 Spirit),,,,,,,,,
g18swvbc1ov,,,49 (17 American),,,,,,5 (17/18 Open),,,,,,,,,,,,,,,,,,,,Southwest 18N Katie
g18swvbc2bg,,,,,,,,,,,,,,,,,,,,39 (17 Classic),,,,,,,,,
g18synrg1ke,,,,,,,,,,,,,,,,,,,,37 (17 Premier),,,,,,,,,
g18synrg2ke,,,,,,,,,,,,,,,,,,,,69 (17 Club),,,,,,,,,
g18synrg4ke,,,,,,,,,,,,,,,,,,,,73 (17 Premier),,,,,,,,,
g18synrg6ke,,,,,,,,,,,,,,,,,,,,153 (17 Club),,,,,,,,,
g18syrvb1xl,,,119 (17 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,,
g18taina1fl,,,,,,,19th (G18 American),,,,,,,,,,,,,120 (17 Spirit),,,,,,,,,TVC 18U AP
g18tavbc1gl,,,,,,,,,,,,,,,,,,,,46 (17 Classic),,,,,,,,,
g18tavbc1ho,61 (17 & Under),,,,,,,,,3 (18U Seeding),,,,,,18 (18 Open),,,,5 (17 Open),,,,,,,,,Academy 18O Rage
g18tavbc2ho,,,,,,,,,,15 (18U Seeding),,,,,,,,,,51 (17 Premier),,,,,,,,,Academy 18E Fury
g18tavbc3ho,,,,,,,,,,,,,,,,,,,,132 (17 Club),,,,,,,,,
g18tavbj1ho,19 (17 & Under),,26 (17 Open),,,,,,,9 (18U Seeding),,,,,,17 (18 Open),,,,,,,,,,,,,Boiler Jrs 18O Gold
g18tavbj2ho,,,,,,,,,,19 (18U Seeding),,,,,,,,,,110 (17 Premier),,,,,,,,,Boiler Jrs 18E Black
g18tavho1ls,65 (17 & Under),,3 (17 American),,,,,,,,,,,,,,10 (18 Open),,,,,,,,,,,,TAV Houston 18 Black
g18tavho2ls,,,9 (17 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,,
g18tavms1ho,,,,,,,,,11 (18 Premier),17 (18U Seeding),,,,,,,,,,87 (17 Premier),,,,,,,,,Monon 18-1O Mania
g18tavms2ho,,,,,,,,,,,,,,,,,,,,84 (17 Club),,,,,,,,,
g18tboom1ls,,,,,,,,,,,,,,,,,19 (18 American),,,91 (17 Spirit),,,,,,,,,TX BOOM 18 ELITE
g18tboom2ls,,,,,,,,,,,,,,,,,45 (18 American),,,,,,,,,,,,TX BOOM 18 SILVER
g18tcevb1by,,,,,,,,,,,,,,,,,40 (18 American),,,,,,,,,,,,TC ELITE 18 KAYLA
g18tcjvb1ne,,,,,,,,,,,,,,,,,,,,95 (17 Club),,,,,,,,,
g18tdvbc1so,,,,,,,,,,,,,,,,,,,,122 (17 Classic),,,,,,,,,
g18teamd1lk,,,,,,,,,,,,,,,,,,,,136 (17 Club),,,,,,,,,
g18teamd2lk,,,,,,,,,,,,,,,,,,,,135 (17 Spirit),,,,,,,,,
g18tejas1nt,,,,,,,19th (G18 USA),,,,,,,,,,,,,,,,,,,,,,
g18tejas3nt,,,,,,,,,,,,,,,,,13 (18 Liberty),,,,,,,,,,,,TEJAS 18 Red Chuck
g18theed1rm,,,123 (17 Patriot),,,,,,,,,,,14 (17/18 Club),,,,,,,,,,,,,,,The EDGE 18 Black
g18thndr1gl,,,,,,,,,,,,,,,,,,,,105 (17 Aspire),,,,,,,,,
g18thnos1ce,,,,,,,,,,,11 (18 USA),,,,,,,,,,,,,,,,,,G3VB 18-1
g18three1fl,,,,,,,11th (G18 USA),,,,,,,,,,,,,,,,,,,,,,305 VBC 18E Ruben
g18three2fl,,,,,,,,,,,,,,,,,,,,152 (17 Classic),,,,,,,,,
g18tinfi1ls,,,,,,,,,,,,,,,,,47 (18 American),,,,,,,,,,,,TX Infinity 18s
g18tivba1ge,,,61 (17 American),,,,,,,,,,,,,,,,,,,,,,,,,,
g18tivbc1ho,,,2 (17 Freedom),10 (18 Open),,,,,,,,,,,,,,,,,,,,,,,,,TI Elite 18.1
g18tivbc2ho,,,,,,,,,,,,,,,,,,,,123 (17 Premier),,,,,,,,,17/18 Hybrid Elite
g18tkiwi1fl,,,,,,,15th (G18 Liberty),,,,,,,,,19 (18 Liberty ),,,,21 (17 Aspire),,,,,,,,,TEAM Kiwi 18 Graphite
g18tkiwi2fl,,,,,,,27th (G18 American),,,,,,,,,,,,,50 (17 Spirit),,,,,,,,,TEAM Kiwi 18 Columbia
g18tkvbc1so,,,,,,,13th (G18 USA),,,,,,,,,,,,,17 (17 Club),,,,,,,,,
g18tkvbc2so,,,,,,,23rd (G18 American),,,,,,,,,,,,,128 (17 Classic),,,,,,,,,
g18tlgcy1ls,,,5 (17 American),,,,,,,,,,,,,,12 (18 USA),,,,,,,,,,,,TX LEGACY 18 ELITE
g18tlgcy2ls,,,53 (17 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,,
g18tmcov1rm,,,,,,,,,,,,,,,,,,,,142 (17 Aspire),,,,,,,,,
g18tmcov2rm,,,,,,,,,,,,,,,,,,,,128 (17 Spirit),,,,,,,,,
g18tmdyn1ha,81 (17 & Under),,19 (17 USA),14 (18 Open),,,,,,,,,,,,,,,,,,,,,,,,,DYNASTY 18 Black
g18tmdyn2ha,,,42 (17 American),2 (18 American),,,,,,,24 (18 USA),,,,,,,,,,,,,,,,,,DYNASTY 18 Blue
g18tmdyn3ha,,,,32 (18 American),,,23rd (G18 American),,,,,,,,,,,,,,,,,,,,,,Dynasty 18 Gold
g18tmmom1gw,,,,21 (18 Liberty),,,,,,,,,,,,,,,,39 (17 Club),,,,,,,,,Team Momentum 18 Navy
g18tmmom2gw,,,,65 (18 American),,,,,,,,,,,,,,,,,,,,,,,,,Team Momentum 18 Orange
g18tmykm1ev,,,,,,,,,,,25 (18 USA),,,,,,,,,,,,,,,,,,Team Yakima 18U Summit
g18tmykm2ev,,,,,,,,,,,26 (18 American),,,,,,,,,,,,,,,,,,Team Yakima 18U Crest
g18tncty1bg,,,,,,,,,,,,,,,,,,,,5 (17 Classic),,,,,,,,,
g18tnpfc1so,,,,,,,,,,,,,,,,,,,,2 (17 Premier),,,,,,,,,TPV 18-Paragon
g18tnpfc2so,,,,,,,,,,,,,,,,,,,,39 (17 Club),,,,,,,,,TPV 18-Renegade
g18tnpfc3so,,,,,,,,,,,,,,,,,,,,63 (17 Spirit),,,,,,,,,
g18tntvb2ke,,,,,,,,,,,,,,,,,,,,135 (17 Club),,,,,,,,,
g18tnvbc1fl,,,35 (17 American),,,,9th (G18 Open),,,,,,,,,21 (18 Open),,,,69 (17 Premier),,,,,,,,,Tampa North 18 Black
g18tnvbc1im,,,,,,,,,,,33 (18 Liberty ),,,,,,,,,,,,,,,,,,TNCV 18 - Hewitt
g18tnvbc2fl,,,,,,,,,,,,,,,,,,,,118 (17 Aspire),,,,,,,,,
g18toldv1ov,,,,,,,,,2 (18 Club),,,,,,,,,,,25 (17 Aspire),,,,,,,,,TDV 18Elite
g18toldv2ov,,,,,,,,,,,,,,,,,,,,130 (17 Aspire),,,,,,,,,
g18tolvc1ov,,,18 (17 Open),,,,,,,,,,,,,3 (18 Open),,,,,,,,,,,,,TVC 18-Black
g18tolvc2ov,,,,,,,,,,,,,,,,,,,,101 (17 Premier),,,,,,,,,
g18tonka1no,,,,,,,,,,,,,,,,,,,,146 (17 Club),,,,,,,,,
g18topel1ha,,,,27 (18 Liberty),,,,,,,,,,,,,,,,,,,,,,,,,Topeka Elite 18-1
g18topel2ha,,,,21 (18 Liberty),,,,,,,,,,,,,,,,,,,,,,,,,Topeka Elite 18-2
g18topfl1pm,,,,,,,,,,,,,,,,,,,,61 (17 Classic),,,,,,,,,
g18topfv1sc,,,,,,,,,,,,,,,,,5 (18 USA),,,,,,,,,,,27th (18U),TopFlight 18 National Bl
g18topfv2sc,,,,,,,,,,,,,,,,,33 (18 American),,,,,,,,,,,118th (18U),TopFlight 18 National Red
g18topsp1pr,,,,,,,,,,,,,,,,,,,,21 (17 Club),,,,,,,,,
g18torch1sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,55th (18U),
g18torch2sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,111th (18U),
g18tosvb1ha,,,,39 (18 American),,,,,,,,,,,,,,,,,,,,,,,,,316VBC 18 Red
g18tosvb2ha,,,,36 (18 American),,,,,,,,,,,,,,,,,,,,,,,,,316VBC 18 White
g18tpfep1su,,,27 (17 National),,,,,,,,,,,,,14 (18 Open),9 (18 Open),,,,,,,,,,,,TXP 18 BLACK ALEX
g18tpfep2su,,,,,,,,,,,,,,,,20 (18 USA),15 (18 USA),,,,,,,,,,,,TXP 18 BLACK COJO
g18tpflt1gl,,,,,,,,,1 (17/18 Open),,,,,,,,,,,47 (17 Premier),,,,,,,,,Top Flight 18 Elite
g18tpine1ho,,,,,,,,,3 (18 Premier),,,,,,,,,,,105 (17 Premier),,,,,,,,,Team Pineapple 18 Black
g18tpv261so,,,,,,,,,,,,,,,,9 (18 USA),,,,,,,,,,,,,TPV 18-Paragon
g18trdun1cr,,,,,60 (17-18U Girls),,,,,,,,,,,,,,,50 (17 Open),,,,,,,,,TUVA G18 Elite
g18trdun2cr,,,,,,,,,,,,,,,,,,,,137 (17 Premier),,,,,,,,,
g18tribe1fl,29 (17 & Under),,17 (17 Open),,,,13th (G18 Open),,,,,,,,,,,,,15 (17 Open),,,,,,,,,Tribe 18 Elite Cardinal
g18tribe2fl,81 (17 & Under),,,,,,23rd (G18 Open),,,,,,,,,,,,,47 (17 Open),,,,,,,,,
g18tribe3fl,,,,,,,19th (G18 Liberty),,,,,,,,,,,,,29 (17 Premier),,,,,,,,,
g18tribe4fl,,,,,,,,,,,,,,,,,,,,54 (17 Club),,,,,,,,,
g18trico1ls,,,,,,,,,,,,,,,,,31 (18 American),,,,,,,,,,,,TCVA 18 Green Adidas
g18trist1pr,69 (17 & Under),,,,,,,,,2 (18U Seeding),,2 (18 Open),,,,,,,,10 (17 Open),,,,,,,,,Tri-State Elite 18 Blue
g18trist2pr,,,,,,,,,,12 (18U Seeding),,5 (18 Club),,,,,,,,83 (17 Premier),,,,,,,,,Tri-State Elite 18 White
g18trngl1cr,51 (17 & Under),,5 (17 National),,5 (17-18U Girls),,,,,,,,,,,,,,,,,,,,,,,,Triangle 18 Black
g18trngl2cr,,,33 (17 USA),,9 (17-18U Girls),,,,,,,,,,,,,,,,,,,,,,,,Triangle 18 Blue
g18trngl3cr,,,,,,,,,,,,,,,,,,,,106 (17 Club),,,,,,,,,
g18trnty1fl,,,,,,,,,,,,,,,,,,,,83 (17 Classic),,,,,,,,,
g18tropi1fl,,,,,,,22nd (G18 USA),,,,,,,,,,,,,46 (17 Club),,,,,,,,,Tropics Girls 18s Elite
g18tropi2fl,,,,,,,11th (G18 Liberty),,,,,,,,,,,,,105 (17 Spirit),,,,,,,,,
g18trrvc1by,,,,,,,,,,,,,,,,,,,,31 (17 Spirit),,,,,,,,,
g18truep1su,,,,,,,,,,,,,,,,,9 (18 American),,,,,,,,,,,,Truepoint 18s
g18tsrsn1nc,,,,,,,,,,,30 (18 Liberty ),,,,,,,,,,,,,,,,,,Tstreet SN 18-Dana
g18tsrsn2nc,,,,,,,,,,,51 (18 American),,,,,,,,,,,,,,,,,,Tstreet SN 18-Dylan
g18tstar1de,,,,,,,,,,,,,,,,,,,,25 (17 Aspire),,,,,,,,,
g18tstie1sc,,,19 (17 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,,
g18tstlv1sc,,,90 (17 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,,
g18tstrt1sc,61 (17 & Under),,5 (17 American),,,,,,,,,,,,,23 (18 USA),,,,,,,,,,,,21st (18U),Tstreet 18-Chris
g18tstrt2sc,,,38 (17 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,,
g18tsuna10so,,,,,,,,,,,,,,,,,,,,25 (17 Classic),,,,,,,,,
g18tsuna1so,,,11 (17 USA),,,,3rd (G18 Liberty),,,,,,,,,,,,,,,,,,,,,,
g18tsuna2so,,,,,,,5th (G18 American),,,,,,,,,,,,,9 (17 Spirit),,,,,,,,,
g18tsuna3so,,,59 (17 American),,,,5th (G18 Liberty),,,,,,,,,,,,,,,,,,,,,,
g18tsuna4so,,,,,,,31st (G18 American),,,,,,,,,,,,,9 (17 Spirit),,,,,,,,,
g18tsuna5so,,,27 (17 American),,,,5th (G18 USA),,,,,,,,,,,,,,,,,,,,,,
