g17limit1fl,No Limits 17U Navy,,,,,,,,,,,,41 (16 Aspire),,,,,,,,,,
g17limit2fl,No Limits 17U White,,,,,,,,,,,,109 (16 Spirit),,,,,,,,,,
g17louel1ch,Loudoun Elite 17 Quintin,,,75 (16 Patriot),,,,,,,,,,,,,,,,,,,
g17lovel1rm,LVBC 17-1,,,,,,,,,20 (17/18 Club),,,,,,,,,,,,,
g17lowco1pm,Low Country 17 National,,,47 (17 Freedom),,,,,,,,,,,,,,,,,,,
g17ltseu1nc,SF Elite 17 Shannon,,,19 (16 American),,,,,,,,,59 (16 Open),,,,,,,,,,
g17lumad1fl,LuMaDe 17 Blue,,,,,,9 (17G Club),,,,,,,,,,,,,,,,
g17lvlup1cr,LUVC 17s Premier,,,,,,,,,,,,77 (16 Open),,,,,,,,,,
g17m1vbc1no,Mizuno M1 171,,,21 (16 American),,,,,,,,,35 (16 Premier),,,,,,,,,,
g17m1vbc2no,Mizuno M1 172,,,,,,,,,,,,69 (16 Club),,,,,,,,,,
g17m1vbc3no,Mizuno M1 173,,,,,,,,,,,,25 (16 Aspire),,,,,,,,,,
g17m1vbc4no,Mizuno M1 17Blu,,,,,,,,,,,,48 (16 Spirit),,,,,,,,,,
g17mach61ho,Mach 6 17-1,,,,,,,,,,21 (17 Club Red),,,,,,,,,,,,
g17madjr1bg,Madtown 171 National,,,23 (16 Liberty),,,,,,,17 (17 Open),,,,,,,,,,,,
g17madjr3bg,Madtown 172 National,,,,,,,,,,23 (17 Premier Blue),,89 (16 Spirit),,,,,,,,,,
g17mance1fl,PVA 17-1,,,,,,8 (17G Club),,,,,,,,,,,,,,,,
g17maqvb1ov,MVC 17-1,,,,,2 (17 Premier),,,,,13 (17 Club White),,,,,,,,,,,,
g17maqvb2ov,MVC 17-2,,,,,19 (17 Club),,,,,5 (17 Club Red),,,,,,,,,,,,
g17maqvb3ov,MVC 17-3,,,,,9 (17 Club),,,,,,,,,,,,,,,,,
g17mavas1pr,MAVA Adidas 17-Select,,,,,,,29 (17 Open),,,23 (17 Open),,41 (16 Open),,,,,,,,,,
g17mavas2pr,MAVA Adidas 17-Elite,,,,,,,,,,,,58 (16 Elite),,,,,,,,,,
g17mavas3pr,MAVA Adidas 17-Blue,,,,,,,,,,,,114 (16 Club),,,,,,,,,,
g17mavbc1ha,MAVS KC 17-1,91 (16 & Under),,,,,,,,,,,,,,,,,,,,,
g17mavrk1ov,Maverick 17 Maroon,,,,,5 (17 Premier),,,,,29 (17 Premier Blue),,,,,,,,,,,,
g17mavrk2ov,Maverick 17 Grey,,,,,9 (17 Classic),,,,,19 (17 Club Green),,,,,,,,,,,,
g17mavse1ha,MAVS 816 17-1,53 (16 & Under),,1 (16 National),,,,,,,,,,,,,,,,,,,
g17mavvb1ca,Maverick Goldrush,,,,,12 (17 Open),,,,,,,,,,,,,,,,,
g17mcjvb1ne,Mill City 17's,,,,,,,,,,,,50 (16 Spirit),,,,,,,,,,
g17mcvba1gl,MichioChicago 17BlueSmoke,,,3 (16 American),,,,,,,25 (17 Open),,,,,,,,,,,,
g17mcvba2gl,Michio Chicago 17Prem,,,49 (16 Patriot),,,,,,,,,,,,,,,,,,,
g17mdexc1ch,MEVC 17U Summit,,,,,,,,,,,,101 (16 Aspire),,,,,,,,,,
g17mdjrs1ch,MDJRS 17 Elite Black,,,38 (16 Freedom),,,,,,,,,,,,,,,,,,,
g17mdjrs2ch,MDJRS 17 Elite Yellow,,,,,,,,,,,,65 (16 Club),,,,,,,,,,
g17mdpng1bg,Midwest Penguins 17-Black,,,,,,,,,,,,50 (16 Club),,,,,,,,,,
g17metro1ch,Metro 17 Travel,,,33 (16 Open),,,,,,,,,,,,,,,,,,,
g17metro1ho,Metro VBC 17 Pink,,,,,,,,,,15 (17 Premier Red),None (17-18 Girls Full Schedule),18 (16 Club),,,,,,,,,,
g17metro2ch,Metro 17 North,,,,,,,,,,,,50 (16 Club),,,,,,,,,,
g17metro2ho,Metro VBC 17 Black,,,,,,,,,,27 (17 Club White),None (17-18 Girls Full Schedule),130 (16 Club),,,,,,,,,,
g17mevbc1bg,414 - 17 Elite,,,,,,,,,,,,73 (16 Premier),,,,,,,,,,
g17mfier1ls,McAllen Fierce 17-1,,,,,,,,5 (17 National ),,,,,,,,,,,,,,
g17mhype1fl,Miami Hype 17 Emilio,,,,,,,,,,,,24 (16 Club),,,,,,,,,,
g17mhype3fl,Miami Hype 17U POWER,,,,,,11 (17G Premier),,,,,,116 (16 Spirit),,,,,,,,,,
g17miami1ov,MVP 17-1,,,,,,,,,,9 (17 Club Red),,,,,,,,,,,,
g17miava1fl,MVA 17 Pedro,,,11 (16 National),,,9 (17G Open),,,,,,5 (16 Premier),,,,,,,,,,
g17miava2fl,MVA 17 Andres,,,,,,15 (17G Open),,,,,,39 (16 Club),,,,,,,,,,
g17miava3fl,MVA 17 Natalia,,,,,,11 (17G Premier),,,,,,20 (16 Spirit),,,,,,,,,,
g17midtn1so,MIDTN 17 BLACK,,,29 (16 USA),,,,,,,,,,,,,,,,,,,
g17mieva1lk,MiElite 17 Mizuno,78 (16 & Under),,,,,,,,,23 (17 Open),,35 (16 Open),,,,,,,,,,
g17mieva2lk,MiElite 17 Elite,,,,,,,,,,19 (17 Premier Blue),,89 (16 Premier),,,,,,,,,,
g17mieva3lk,MiElite 17 National East,,,,,,,,,,,,69 (16 Elite),,,,,,,,,,
g17mieva4lk,MiElite 17 National West,,,,,,,,,,,,27 (16 Elite),,,,,,,,,,
g17milon1sc,MIZ LB 17 Rockstar,43 (16 & Under),,21 (16 Open),,,,,,,,,,,,,,,,,,6th (17U Div 1-4 Event #1),
g17milon2sc,MIZ LB 17 Rockstar T,,,31 (16 American),,,,,,,,,,,,,,,,,,19th (17U Div 1-4 Event #1),
g17mindy1ho,Munciana Indy 17 Cheetahs,,,,,23 (17 Premier),,,,,,None (17-18 Girls Full Schedule),25 (16 Elite),,,,,,,,,,
g17minno1no,MN North 17-1 Navy,,,,,,,,,,,,9 (16 Spirit),,,,,,,,,,
g17mivba1lk,MVA - Rise Academy 71,,,,,,,26 (17 Open),,,21 (17 Open),,49 (16 Open),,,,,,,,,,
g17mivba2lk,MVA - Rise Academy 72,,,,,,,13 (17 Premier),,,9 (17 Premier Blue),,35 (16 Club),,,,,,,,,,
g17mjvba1de,MJVA 17 Elite,,,5 (16 American),,,,,,,,,,,,,,,,,,,
g17mjvba2de,MJVA 17 Elite Gray,,,,,,,,,,,,112 (16 Aspire),,,,,,,,,,
g17mlwst1bg,MKE Sting 17 Gold,41 (16 & Under),,5 (16 Open),,,,,,,,,,,,,,,,,,,
g17mlwst2bg,MKE Sting 17 Black,,,13 (16 National),,,,,,,,,,,,,,,,,,,
g17mlwst3bg,MKE Sting 17 White,,,23 (16 USA),,,,,,,,,,,,,,,,,,,
g17mlwst4bg,Sting United 17 Red,,,,,,,,,,,,20 (16 Club),,,,,,,,,,
g17mmjvb1de,Mem Metro 17 Elite Blk,,,,,,,,,,,,59 (16 Premier),,,,,,,,,,
g17mnsel1no,MN Select 17-1,17 (16 & Under),,29 (16 Open),,,,,,,,,3 (16 Open),,,,,,,,,,
g17mnsel2no,MN Select 17-2,,,35 (16 USA),,,,,,,,,39 (16 Premier),,,,,,,,,,
g17mnsel3no,MN Select 17-3,,,,,,,,,,,,16 (16 Elite),,,,,,,,,,
g17mnsel4no,MN Select 17-Black,,,,,,,,,,,,9 (16 Club),,,,,,,,,,
g17mocoj3ls,MoCo MAVS 17 Red,,,,,,,,17 (17 National ),,,,,,,,,,,,,,
g17mocoj4ls,MoCo MAVS 17 White,,,,,,,,29 (17 National ),,,,39 (16 Premier),,,,,,,,,,
g17modvb1gl,MOD Elite G17 Blue,,,,,,,,,,,,59 (16 Open),,,,,,,,,,
g17modvb2gl,MOD Elite G17 Gold,,,,,,,,,,,,78 (16 Club),,,,,,,,,,
g17modvb3gl,MOD Elite G17 Black,,,,,,,,,,,,9 (16 Classic),,,,,,,,,,
g17momen1rm,Momentum 17 Tara,,,,,,,,,18 (17/18 Elite),,,,,,,,,,,,,
g17momet1fl,FL Momentum 17 Neon Gold,,,,,,1 (17G Club),,,,,,3 (16 Classic),,,,,,,,,,
g17motvp1bg,MVP 17 Blue-Smack,,,,,,,,,,5 (17 Premier Red),,24 (16 Premier),,,,,,,,,,
g17motvp2bg,MVP 17 Silver,,,,,,,,,,,,142 (16 Club),,,,,,,,,,
g17mouvi1nc,MVVC G 17 Red,,,21 (16 American),,,,,,,,,,,,,,,,,,,
g17movba1ov,MOVA 17-M,,,,,19 (17 Premier),,,,,9 (17 Club Red),,,,,,,,,,,,
g17movbc1ca,Makalu - MVC 17U,,,,,21 (17 Club),,,,,,,,,,,,,,,,,
g17movbc2ca,Kilimanjaro - MVC 17U,,,,,3 (17 Premier),,,,,,,,,,,,,,,,,
g17mpact1ha,Topeka Impact 17-1,,,,,,,,,16 (17/18 Elite),,,,,,,,,,,,,
g17mpowr1sc,Empower 17 National Black,,,57 (16 Patriot),,,,,,,,,,,,,,,,,,24th (17U Div 5-20 Event #1),
g17msfvb3lk,FLIGHT 17-Black,,,,,,,,,,3 (17 Club Red),,,,,,,,,,,,
g17mslct2fl,MSVC 17 ADIDAS REID,,,,,,,,,,,,41 (16 Classic),,,,,,,,,,
g17mslct3fl,MSVC 17 SELECT,,,,,,,,,,,,71 (16 Classic),,,,,,,,,,
g17msprt1ov,Mintonette Sports - m.71,2 (16 & Under),,11 (16 Open),,,,3 (17 Open),,,5 (17 Open),,1 (16 Open),,,,,,,,,,
g17msprt2ov,Mintonette Sports - m.72,78 (16 & Under),,9 (16 USA),,,,5 (17 Open),,,3 (17 Premier Red),,3 (16 Premier),,,,,,,,,,
g17msprt3ov,Mintonette Sports - m.73,,,5 (16 Freedom),,,,2 (17 Premier),,,2 (17 Premier Blue),,24 (16 Premier),,,,,,,,,,
g17msprt4ov,Mintonette Sports - m.74,,,9 (16 Patriot),,,,3 (17 Club),,,3 (17 Club Blue),,25 (16 Elite),,,,,,,,,,
g17mtwov1so,M2 Volleyball 17-1,,,17 (16 USA),,,,,,,,,33 (16 Open),,,,,,,,,,
g17mtwov2so,M2 Volleyball 17-2,,,,,,,,,,,,69 (16 Club),,,,,,,,,,
g17mtwov3so,M2 Volleyball 17-3,,,,,,,,,,,,46 (16 Spirit),,,,,,,,,,
g17munvb1ho,Munciana 17 Blaze,,,,,,,,,,,None (17-18 Girls Full Schedule),51 (16 Open),,,,,,,,,,
g17munvb4ho,Munciana 17R Bobcats,,,,,,,,,,,,135 (16 Club),,,,,,,,,,
g17mvpvb1gp,Midwest Elite 17-1,,,5 (16 American),,,,,,13 (17/18 Elite),,,,,,,,,,,,,
g17mvsav1ch,MVSA 17 Starz,,,57 (16 American),,,,,,,,,,,,,,,,,,,
g17nasav2so,NASA South 17 Jen,,,,,,,,,,,,36 (16 Elite),,,,,,,,,,
g17ncgld1cr,NC Gold 17U Elite Gold,,,,,,,,,,,,47 (16 Elite),,,,,,,,,,
g17ncisv1ho,NCISVBC 17-1,,,,,,,,,,5 (17 Club Blue),,,,,,,,,,,,
g17ncvba1cr,Academy 17 Diamond,29 (16 & Under),,35 (16 Open),,,,,,,,,9 (16 Open),,,,,,,,,,
g17ncvba2cr,Academy 17 Crystal,,,,,,,,,,,,67 (16 Premier),,,,,,,,,,
g17ncvba3cr,Academy 17 Jade,,,,,,,,,,,,84 (16 Club),,,,,,,,,,
g17nejrs1gp,Nebraska Juniors 17 Black,,,,,,,,,,,,119 (16 Premier),,,,,,,,,,
g17nejrs2gp,Nebraska Juniors 17 Red,,,,,,,,,,,,43 (16 Elite),,,,,,,,,,
g17neone1gp,Nebraska ONE 17 Synergy,,,,,,,,,,,,39 (16 Premier),,,,,,,,,,
g17netre1ha,417 Juniors 17 Elite,,,,,,,,,,,,12 (16 Elite),,,,,,,,,,
g17nevbc1ne,Northeast 17.1,,,,,,9 (17G Open),,,,,,31 (16 Premier),,,,,,,,,,
g17nevbc2ne,Northeast 17.2,,,,,,,,,,,,95 (16 Club),,,,,,,,,,
g17nfpir1fl,Nf PIrates 17 gold,,,,,,,,,,,,129 (16 Premier),,,,,,,,,,
g17nheli1ls,NHouston Elite 17 Premier,,,,,,,,17 (17 National ),,,,,,,,,,,,,,
g17nivba1ho,NIVA 17 PURPLE,,,,,7 (17 Open),,,,,1 (17 Premier Blue),,101 (16 Premier),,,,,,,,,,
g17nivba2ho,NIVA 17 BLACK,,,,,21 (17 Premier),,,,,25 (17 Premier Blue),,69 (16 Elite),,,,,,,,,,
g17nivba3ho,NIVA 17 WHITE,,,,,27 (17 Premier),,,,,17 (17 Club White),,77 (16 Premier),,,,,,,,,,
g17nivba5ho,NIVA 17 GREY,,,,,,,,,,15 (17 Club Blue),,,,,,,,,,,,
g17nivbc1gc,Sharks 17 Navy,,,,,,,,,,,,101 (16 Aspire),,,,,,,,,,
g17nkjvb1pr,NKJV 17 Blue,,,,,,,,,,5 (17 Premier Blue),,117 (16 Premier),,,,,,,,,,
g17nkjvb2pr,NKJV 17 White,,,,,,,,,,13 (17 Club Blue),,,,,,,,,,,,
g17nkjvb3pr,NKJV 17 Black,,,,,,,,,,19 (17 Club Red),,,,,,,,,,,,
g17nkyvc1pr,NKYVC 17-1 Tsunami,51 (16 & Under),,25 (16 Open),,,,2 (17 Open),,,5 (17 Open),,,,,,,,,,,,
g17nkyvc2pr,NKYVC 17-2 Tide,,,39 (16 National),,,,3 (17 Premier),,,5 (17 Premier Red),,,,,,,,,,,,
g17nkyvc3pr,NKYVC 17-3 Typhoon,,,59 (16 American),,,,13 (17 Club),,,17 (17 Premier Blue),,,,,,,,,,,,
g17nkyvc4pr,NKYVC 17-4 Thunder,,,,,,,,,,2 (17 Club Red),,,,,,,,,,,,
g17nlite1no,Northern Lights 17-1,53 (16 & Under),,21 (16 National),,,,,,,,,5 (16 Open),,,,,,,,,,
g17nlite2no,Northern Lights 17-2,,,3 (16 Freedom),,,,,,,,,9 (16 Elite),,,,,,,,,,
g17nlite3no,Northern Lights 17-B,,,,,,,,,,,,5 (16 Club),,,,,,,,,,
g17nlite4no,Northern Lights 17-R,,,,,,,,,,,,41 (16 Aspire),,,,,,,,,,
g17nlite5no,Northern Lights 17-W,,,,,,,,,,,,20 (16 Spirit),,,,,,,,,,
g17nlvel1mi,NLP 17U Gold,,,,,,,,,,,,122 (16 Spirit),,,,,,,,,,
g17nolav1by,NOLA Jesse,,,,,,,,,,,,5 (16 Premier),,,,,,,,,,
g17nonam1fl,NO NAME 17 Sarah,96 (16 & Under),,,,,,,,,,,57 (16 Open),,,,,,,,,,
g17norca1nc,NorCal 17-1 Black,115 (16 & Under),,40 (16 Patriot),,,,,,,,,,,,,,,,,,,
g17norco1rm,NORCO 17 Black,66 (16 & Under),,3 (16 American),,,,,,5 (17/18 Elite),,,,,,,,,,,,,
g17norco2rm,NORCO 17 Blue,,,,,,,,,20 (17/18 Elite),,,,,,,,,,,,,
g17norco3rm,NORCO 17 White,,,,,,,,,29 (17/18 Elite),,,,,,,,,,,,,
g17novaj1ov,NOVA Juniors 17s Navy,,,5 (16 USA),,3 (17 Open),,,,,29 (17 Open),,,,,,,,,,,,
g17novaj2ov,NOVA Juniors 17s Gold,,,,,25 (17 Premier),,,,,,,,,,,,,,,,,
g17npjse1ps,NPJ Seattle 17 National,120 (16 & Under),,,,,,,,,,,103 (16 Premier),,,,,,,,,,
g17npjvb1ce,NPJ Salem 17 National,45 (16 & Under),,5 (16 National),,,,,,,,,,,,,,,,,,,
g17nraps1ca,TNT 17U Girls,,,,,9 (17 Club),,,,,,,,,,,,,,,,,
g17nrvjr1od,Next Rev VB 17 Black,,,,,,,,,,,,131 (16 Aspire),,,,,,,,,,
g17nshor1lk,NorthShore 17 Starfish,,,,,5 (17 Premier),,,,,,,9 (16 Aspire),,,,,,,,,,
g17nshor2lk,NorthShore 17 Piranhas,,,,,3 (17 Classic),,,,,,,63 (16 Classic),,,,,,,,,,
g17nsnty1ia,DBQ Insanity 171 National,,,,,,,,,,,,57 (16 Classic),,,,,,,,,,
g17nsvbc1ov,NorthShore Kipp,,,,,,,,,,2 (17 Club Green),,,,,,,,,,,,
g17nsvbc2ov,NorthShore ZRinglerZ,,,,,3 (17 Club),,,,,,,,,,,,,,,,,
g17nwajs1de,NWAJS 17 Sav,,,94 (16 Patriot),,,,,,,,,,,,,,,,,,,
g17nwave1gl,New WAVE 17 Tsunami,,,5 (16 Freedom),,,,,,,,,16 (16 Elite),,,,,,,,,,
g17nwave2gl,New WAVE 17 Hurricane,,,,,,,,,,,,67 (16 Aspire),,,,,,,,,,
g17nwrvb1ce,Aspire NW 17-1 Empire,,,25 (16 Freedom),,,,,,,,,,,,,,,,,,,
g17nxlve1ov,NLE 17-1,,,,,,,,,,9 (17 Club Green),,,,,,,,,,,,
g17nycjr1ge,NYC Juniors 17 National,,,62 (16 Patriot),,,,,,,,,,,,,,,,,,,
g17octan1we,OCTANE PANTHERS 17,,,,,5 (17 Open),,,,,,,,,,,,,,,,,
g17octan5we,OCTANE THUNDER 17,,,,,29 (17 Club),,,,,,,,,,,,,,,,,
g17ocvbc1sc,OCVC G17-1 Gert,,,,,,,,,,,,95 (16 Premier),,,,,,,,,16th (17U Div 5-20 Event #1),
g17ojvbc1de,Ozark Juniors 17 Elite,,,9 (16 National),,,,,,,,,26 (16 Open),,,,,,,,,,
g17ojvbc2de,Ozark Juniors 17 National,,,35 (16 Patriot),,,,,,,,,,,,,,,,,,,
g17omniv1nc,OMNI 17 National,,,,,,,,,,,,72 (16 Open),,,,,,,,,,
g17omniv2nc,OMNI 17 Elite,,,,,,,,,,,,109 (16 Premier),,,,,,,,,,
g17onevb1az,Club One AZ 17Platinum,,,33 (16 USA),,,,,,,,,,,,,,,,,,,
g17onevb2az,Club One AZ 17Gold,,,25 (16 Patriot),,,,,,,,,,,,,,,,,,,
g17onewi1bg,1W Bay 17 National,,,,,,,,,,,,63 (16 Premier),,,,,,,,,,
g17oobvc1sc,OOB - 17 Elite Dee,,,,,,,,,,,,145 (16 Premier),,,,,,,,,,
g17op2vb1ok,OP2 17-1 Elite,18 (16 & Under),,27 (16 Open),,,,,,,,,,,,,,,,,,,
g17op2vb2ok,OP2 17-2,,,,,,,,,,,,2 (16 Club),,,,,,,,,,
g17oprem1ov,OPVC 17 Henry,,,,,,,30 (17 Open),,,29 (17 Open),,57 (16 Open),,,,,,,,,,
g17oprem2ov,OPVC 17 Weinhiemer,,,,,,,9 (17 Club),,,26 (17 Premier Red),,34 (16 Elite),,,,,,,,,,
g17otbva1fl,OT 17 O Felix,100 (16 & Under),,,,,9 (17G Open),,,,,,27 (16 Open),,,,,,,,,,
g17otbva2fl,OT 17 J Will,45 (16 & Under),,,,,17 (17G Open),,,,,,5 (16 Open),,,,,,,,,,
g17otbva3fl,OT 17 T Aaron,53 (16 & Under),,,,,5 (17G Open),,,,,,35 (16 Open),,,,,,,,,,
g17otbva4fl,OT 17 T Jose,,,,,,1 (17G Premier),,,,,,9 (16 Club),,,,,,,,,,
g17otbva5fl,OT 17 O Richard,,,,,,4 (17G Premier),,,,,,81 (16 Premier),,,,,,,,,,
g17otbva6fl,OT 17 J Tyler,,,,,,17 (17G Open),,,,,,48 (16 Club),,,,,,,,,,
g17ovvbc2ov,OVVC 17 BLUE,,,,,,,,,,,,149 (16 Aspire),,,,,,,,,,
g17pacvb1so,PAC 17-Royal,,,,,,,,,,,,67 (16 Classic),,,,,,,,,,
g17parvb1ch,Paramount VBC 17 Nick,61 (16 & Under),,5 (16 National),,,,,,,,,,,,,,,,,,,
g17peakv1fl,Peak 17U Black,,,,,,,,,,,,71 (16 Classic),,,,,,,,,,
g17pevbc1gc,PEVC 17N Ashley,,,,,,,,,,,,65 (16 Aspire),,,,,,,,,,
g17pghel1ke,Pgh Elite 17 Elite,,,,,,,19 (17 Open),,,,,75 (16 Open),,,,,,,,,,
g17pghel2ke,Pgh Elite 17 Premier,,,,,5 (17 Premier),,,,,,,114 (16 Club),,,,,,,,,,
g17phoen1ov,Phoenix G17 Red,,,,,19 (17 Premier),,,,,,,,,,,,,,,,,
g17phpvb1ho,PineappleHP 17-1,,,,,1 (17 Open),,,,,9 (17 Open),,,,,,,,,,,,
g17piedm1cr,Piedmont NTR 17 - HK,,,,,,,,,,,,39 (16 Premier),,,,,,,,,,
g17piedm2cr,Piedmont NTR 17 Roshambo,,,,,,,,,,,,25 (16 Aspire),,,,,,,,,,
g17pillr1ov,Pillar 17-Purple,,,,,7 (17 Classic),,,,,17 (17 Club Green),,,,,,,,,,,,
g17pinvb1ov,PVC 17-1,,,,,,,19 (17 Premier),,,,,,,,,,,,,,,
g17pipev11gl,Pipeline 17.1,,,,,,,,,,,,69 (16 Elite),,,,,,,,,,
g17plavb1so,Prolink 17-Madi,,,,,,,,,,,,148 (16 Aspire),,,,,,,,,,
g17plscv1sc,Pipeline 17-Adidas,94 (16 & Under),,5 (16 American),,,,,,,,,,,,,,,,,,25th (17U Div 1-4 Event #1),
g17pntgn1no,Sanford Sports 17 Red,,,,,,,,,,,,48 (16 Premier),,,,,,,,,,
g17pntgn2no,Sanford Sports 17 Black,,,,,,,,,,,,108 (16 Club),,,,,,,,,,
g17power1fl,PVC U17-1,,,,,,,,,,,,25 (16 Aspire),,,,,,,,,,
g17power1ha,KC Power 17 Black,69 (16 & Under),,11 (16 National),,,,,,,,,,,,,,,,,,,
g17prcsn1cr,PAVC - NC 17 Black,,,,,,,,,,,,135 (16 Spirit),,,,,,,,,,
g17premi1rm,Premier 17 Black,,,,,,,,,9 (17/18 Club),,,,,,,,,,,,,
g17premr1gp,Premier Nebraska 17 Gold,21 (16 & Under),,17 (16 Open),,,,,,,,,,,,,,,,,,,
g17premr1nt,Premier 17 Black,,,,,,,,21 (17 National ),,,,,,,,,,,,,,
g17premr1ov,Premier 17 Kayano,,,,,,,13 (18 Club),,,13 (17 Club White),,3 (16 Aspire),,,,,,,,,,
g17premr2gp,Premier Nebraska 17 Black,87 (16 & Under),,31 (16 National),,,,,,,,,,,,,,,,,,,
g17premr2nt,Premier 17 Crimson,,,,,,,,29 (17 National ),,,,,,,,,,,,,,
g17premr2ov,p25 17s,,,,,,,29 (17 Club),,,,,,,,,,,,,,,
g17princ1ge,Princeton 17-1 National,,,17 (16 Freedom),,,,,,,,,63 (16 Open),,,,,,,,,,
g17progy1pr,Prodigy 17 Red,,,,,,,,,,28 (17 Club White),,,,,,,,,,,,
g17prsut2gw,Pursuit 17 Elite,,,,,,,,,,13 (17 Club Green),,,,,,,,,,,,
g17prvbc1so,Phoenix Rising 17 Heather,,,,,,,,,,,,5 (16 Classic),,,,,,,,,,
g17pstri1pm,PSVC 17 Danyel,,,,,,,,,,,,51 (16 Elite),,,,,,,,,,
g17psvah1so,PSVA Houston 17 Black,,,,,,,,,,,,145 (16 Spirit),,,,,,,,,,
g17ptbrk1sc,Point Break 17-1,,,,,,,,,,,,,,,,,,,,,77th (17U Div 5-20 Event #1),
g17ptrvb1ke,P3R 17 Platinum,,,,,,,21 (17 Premier),,,,,,,,,,,,,,,
g17ptrvb2ke,P3R 17 Warhol,,,,,,,15 (17 Club),,,,,,,,,,,,,,,
g17pugvc1ke,Pitt United 17 Red,,,45 (16 Freedom),,,,,,,,,,,,,,,,,,,
g17purea1ah,Pure Aloha 17U,,,,,,,,,,,,41 (16 Classic),,,,,,,,,,
g17pvakc1ha,PVA 17 ELITE,,,17 (16 Liberty),,,,,,,,,,,,,,,,,,,
g17pvbde1ch,Premier EDGE 17,,,,,,,,,,,,101 (16 Aspire),,,,,,,,,,
g17pwrpx2ia,PowerPlex 17U Mendieta,,,13 (16 USA),,,,,,,,,,,,,,,,,,,
g17ragws1nc,Rage-Westside 17-1,,,66 (16 Patriot),,,,,,,,,,,,,,,,,,,
g17ranch1sc,Rancho Valley 17Premier,,,13 (16 Freedom),,,,,,,,,,,,,,,,,,24th (17U Div 1-4 Event #1),
g17ranch2sc,Rancho Valley 17Select,,,45 (16 Patriot),,,,,,,,,,,,,,,,,,20th (17U Div 5-20 Event #1),
g17rapid1gl,Rapid Fire 17 Black,,,,,,,,,,31 (17 Club White),,,,,,,,,,,,
g17rapid2gl,Rapid Fire 17 Blue,,,,,,,,,,15 (17 Club Red),,,,,,,,,,,,
g17rcjrs1gp,River City Jrs 17 Navy,,,,,,,,,,,,1 (16 Club),,,,,,,,,,
g17rcjrs2gp,River City Jrs 17 Red,,,,,,,,,,,,5 (16 Spirit),,,,,,,,,,
g17rcvba1ch,RVA Girls 17U,,,,,,,,,,,,153 (16 Club),,,,,,,,,,
g17rcvba1od,RCVA 17 Girls National,,,,,,,,,,,,24 (16 Club),,,,,,,,,,
g17reefv1sc,Reef 17-National Dustin,,,,,,,,,,,,33 (16 Classic),,,,,,,,,5th (17U Div 5-20 Event #1),
g17reign1fl,Reign 17/18 Lori,,,,,,,,,,,,24 (16 Spirit),,,,,,,,,,
g17relen1rm,RVC 17-RELENTLESS,,,,,,,,,,,,86 (16 Aspire),,,,,,,,,,
g17relen2rm,RVC 17-GRIND,,,,,,,,,,,,81 (16 Spirit),,,,,,,,,,
g17renas1ke,Renaissance 17 Black,,,,,,,9 (17 Club),,,,,133 (16 Premier),,,,,,,,,,
g17renas2ke,Renaissance 17 Red,,,,,,,21 (17 Club),,,,,,,,,,,,,,,
g17renas8ke,Renaissance Cran 17 Red,,,,,,,26 (17 Club),,,,,,,,,,,,,,,
g17rendc1ch,Renaissance 17 Black DE,,,,,,,,,,,,109 (16 Premier),,,,,,,,,,
g17rendc2ch,Renaissance 17 Black DC,,,34 (16 Patriot),,,,,,,,,,,,,,,,,,,
g17revbc1ho,Rev 17-1 Raptors (N),,,,,,,9 (17 Open),,,2 (17 Open),,,,,,,,,,,,
g17revbc2ho,Rev 17-2 Phoenix (N),,,,,,,,,,13 (17 Club White),,,,,,,,,,,,
g17revbc3ho,Rev 17-3 Assassins,,,,,,,,,,13 (17 Club Green),,,,,,,,,,,,
g17revol1az,AZ REV 17 Premier,76 (16 & Under),,6 (16 Liberty),,,,,,,,,,,,,,,,,,,
g17revol3ke,Revolution PGH 17  White,,,31 (16 National),,9 (17 Open),,,,,,,,,,,,,,,,,
g17revva1ho,Rev 17-1 Raptors (N),,,,,,,,,,,,5 (16 Open),,,,,,,,,,
g17revva2ho,Rev 17-2 Swarm (N),,,,,,,,,,,,116 (16 Premier),,,,,,,,,,
g17rhvbc1so,Rhythm 171,,,,,,,,,,13 (17 Open),,,,,,,,,,,,
g17riovc1so,Rio 17N Alex - AAU,,,,,,,,,,,,49 (16 Aspire),,,,,,,,,,
g17ripor1nc,RAGE 17 GREG,111 (16 & Under),,30 (16 National),,,,,,,,,,,,,,,,,,,
g17rockc1ov,RockCity 17 N1,,,,,,,25 (17 Open),,,17 (17 Open),,64 (16 Open),,,,,,,,,,
g17rockc2ov,RockCity 17 N2,,,,,,,18 (17 Premier),,,21 (17 Premier Blue),,5 (16 Spirit),,,,,,,,,,
g17rockc3ov,RockCity 17 N3,,,,,,,23 (17 Club),,,9 (17 Club Red),,,,,,,,,,,,
g17rockc4ov,RockCity 17 N4,,,,,,,33 (17 Club),,,19 (17 Club Blue),,,,,,,,,,,,
g17rockc5ov,RockCity 17 A1,,,,,13 (17 Classic),,,,,,,,,,,,,,,,,
g17rogue1ov,Rogue 17 GO,,,,,,,27 (17 Premier),,,17 (17 Premier Blue),,91 (16 Premier),,,,,,,,,,
g17rogue1pm,Carolina Rogue 17 Black,,,,,,,,,,,,75 (16 Open),,,,,,,,,,
g17rogue2ov,Rogue 17 National,,,,,,,,,,30 (17 Club White),,108 (16 Club),,,,,,,,,,
